iter	Passed	Remaining
547	2925	2412
548	2929	2406
549	2934	2400
550	2938	2394
551	2943	2388
552	2948	2383
553	2953	2377
554	2959	2372
555	2964	2367
556	2969	2361
557	2974	2356
558	2979	2350
559	2984	2345
560	2990	2339
561	2995	2334
562	3000	2328
563	3005	2323
564	3010	2317
565	3015	2312
566	3021	2307
567	3026	2301
568	3031	2296
569	3036	2290
570	3041	2284
571	3045	2279
572	3050	2273
573	3055	2267
574	3060	2262
575	3065	2256
576	3070	2251
577	3075	2245
578	3081	2240
579	3086	2235
580	3091	2229
581	3096	2224
582	3101	2218
583	3107	2213
584	3112	2208
585	3117	2202
586	3122	2197
587	3127	2191
588	3132	2185
589	3137	2180
590	3142	2174
591	3147	2169
592	3153	2164
593	3158	2158
594	3162	2152
595	3168	2147
596	3173	2142
597	3178	2136
598	3184	2131
599	3189	2126
600	3194	2120
601	3199	2115
602	3205	2110
603	3210	2104
604	3215	2099
605	3220	2093
606	3225	2088
607	3230	2082
608	3235	2077
609	3240	2071
610	3245	2066
611	3250	2060
612	3256	2055
613	3261	2050
614	3266	2045
615	3271	2039
616	3276	2033
617	3280	2028
618	3286	2022
619	3291	2017
620	3297	2012
621	3302	2006
622	3307	2001
623	3313	1996
624	3318	1991
625	3323	1985
626	3329	1980
627	3334	1975
628	3339	1969
629	3344	1964
630	3349	1958
631	3354	1953
632	3359	1947
633	3363	1941
634	3368	1936
635	3373	1930
636	3378	1925
637	3383	1919
638	3387	1913
639	3392	1908
640	3397	1902
641	3402	1897
642	3407	1891
643	3412	1886
644	3417	1880
645	3421	1875
646	3426	1869
647	3431	1864
648	3436	1858
649	3440	1852
650	3445	1847
651	3450	1841
652	3455	1836
653	3460	1830
654	3465	1825
655	3470	1819
656	3475	1814
657	3480	1808
658	3485	1803
659	3490	1797
660	3495	1792
661	3499	1786
662	3504	1781
663	3509	1776
664	3514	1770
665	3519	1765
666	3524	1759
667	3529	1754
668	3534	1748
669	3539	1743
670	3544	1737
671	3549	1732
672	3554	1726
673	3559	1721
674	3564	1716
675	3569	1710
676	3574	1705
677	3579	1699
678	3583	1694
679	3588	1688
680	3593	1683
681	3598	1677
682	3603	1672
683	3608	1666
684	3613	1661
685	3618	1656
686	3623	1650
687	3628	1645
688	3633	1639
689	3637	1634
690	3642	1628
691	3647	1623
692	3652	1618
693	3657	1612
694	3662	1607
695	3667	1601
696	3672	1596
697	3677	1591
698	3682	1585
699	3688	1580
700	3693	1575
701	3699	1570
702	3704	1565
703	3709	1559
704	3715	1554
705	3720	1549
706	3725	1544
707	3730	1538
708	3735	1533
709	3740	1527
710	3746	1522
711	3751	1517
712	3756	1511
713	3761	1506
714	3766	1501
715	3771	1495
716	3776	1490
717	3781	1485
718	3787	1480
719	3792	1474
720	3798	1469
721	3803	1464
722	3808	1459
723	3813	1453
724	3818	1448
725	3823	1442
726	3827	1437
727	3832	1432
728	3838	1426
729	3843	1421
730	3849	1416
731	3854	1411
732	3859	1405
733	3863	1400
734	3868	1394
735	3873	1389
736	3878	1384
737	3883	1378
738	3888	1373
739	3893	1367
740	3897	1362
741	3902	1357
742	3907	1351
743	3912	1346
744	3917	1340
745	3920	1334
746	3925	1329
747	3931	1324
748	3936	1319
749	3941	1313
750	3946	1308
751	3951	1303
752	3956	1297
753	3961	1292
754	3966	1287
755	3971	1281
756	3976	1276
757	3980	1270
758	3985	1265
759	3990	1260
760	3995	1254
761	4000	1249
762	4005	1244
763	4010	1238
764	4015	1233
765	4020	1228
766	4024	1222
767	4029	1217
768	4034	1212
769	4039	1206
770	4044	1201
771	4049	1195
772	4054	1190
773	4059	1185
774	4065	1180
775	4070	1175
776	4076	1169
777	4080	1164
778	4085	1159
779	4090	1153
780	4095	1148
781	4100	1143
782	4105	1137
783	4110	1132
784	4115	1127
785	4120	1121
786	4125	1116
787	4130	1111
788	4135	1105
789	4140	1100
790	4145	1095
791	4150	1089
792	4155	1084
793	4159	1079
794	4163	1073
795	4168	1068
796	4173	1063
797	4178	1057
798	4183	1052
799	4188	1047
800	4192	1041
801	4197	1036
802	4202	1031
803	4207	1025
804	4212	1020
805	4217	1015
806	4222	1009
807	4227	1004
808	4231	999
809	4236	993
810	4241	988
811	4246	983
812	4251	977
813	4256	972
814	4261	967
815	4266	961
816	4271	956
817	4275	951
818	4280	946
819	4285	940
820	4290	935
821	4295	930
822	4300	924
823	4305	919
824	4310	914
825	4315	909
826	4320	903
827	4325	898
828	4329	893
829	4335	887
830	4339	882
831	4344	877
832	4349	872
833	4354	866
834	4359	861
835	4364	856
836	4369	850
837	4374	845
838	4379	840
839	4384	835
840	4389	829
841	4394	824
842	4399	819
843	4403	813
844	4407	808
845	4412	803
846	4417	797
847	4422	792
848	4425	787
849	4430	781
850	4434	776
851	4439	771
852	4444	765
853	4449	760
854	4454	755
855	4458	750
856	4464	744
857	4468	739
858	4472	734
859	4477	728
860	4482	723
861	4487	718
862	4492	713
863	4497	707
864	4502	702
865	4507	697
866	4512	692
867	4517	686
868	4522	681
869	4526	676
870	4531	671
871	4536	665
872	4540	660
873	4545	655
874	4550	650
875	4555	644
876	4560	639
877	4565	634
878	4570	629
879	4575	623
880	4580	618
881	4585	613
882	4590	608
883	4595	602
884	4599	597
885	4604	592
886	4609	587
887	4614	582
888	4619	576
889	4624	571
890	4629	566
891	4634	561
892	4639	555
893	4643	550
894	4648	545
895	4653	540
896	4659	535
897	4664	529
898	4670	524
899	4676	519
900	4682	514
901	4688	509
902	4693	504
903	4700	499
904	4706	494
905	4711	488
906	4717	483
907	4722	478
908	4727	473
909	4733	468
910	4739	463
911	4744	457
912	4749	452
913	4755	447
914	4759	442
915	4763	436
916	4767	431
917	4772	426
918	4776	420
919	4781	415
920	4785	410
921	4789	405
922	4794	399
923	4798	394
924	4803	389
925	4808	384
926	4814	379
927	4818	373
928	4823	368
929	4828	363
930	4833	358
931	4838	353
932	4843	347
933	4848	342
934	4854	337
935	4859	332
936	4864	327
937	4869	321
938	4875	316
939	4879	311
940	4883	306
941	4888	300
942	4892	295
943	4897	290
944	4901	285
945	4907	280
946	4912	274
947	4917	269
948	4922	264
949	4928	259
950	4933	254
951	4938	248
952	4943	243
953	4948	238
954	4953	233
955	4959	228
956	4964	223
957	4969	217
958	4974	212
959	4979	207
960	4984	202
961	4990	197
962	4995	191
963	5000	186
964	5005	181
965	5011	176
966	5016	171
967	5021	165
968	5026	160
969	5031	155
970	5036	150
971	5041	145
972	5046	140
973	5051	134
974	5056	129
975	5061	124
976	5066	119
977	5071	114
978	5076	108
979	5081	103
980	5087	98
981	5092	93
982	5097	88
983	5102	82
984	5108	77
985	5113	72
986	5118	67
987	5123	62
988	5128	57
989	5133	51
990	5138	46
991	5143	41
992	5148	36
993	5153	31
994	5159	25
995	5164	20
996	5169	15
997	5173	10
998	5178	5
999	5183	0
